local_measurement_index,sample_index,output_power_sum_w,output_power_sum_uw,switch_current_failure_count,upload_attempts,target_input_power_uw,output_power_limit_uw,output_power_limit_exceeded,repair_reason,feature_0,input_voltage_0,output_power_w_0,output_power_uw_0,feature_1,input_voltage_1,output_power_w_1,output_power_uw_1,feature_2,input_voltage_2,output_power_w_2,output_power_uw_2,feature_3,input_voltage_3,output_power_w_3,output_power_uw_3,feature_4,input_voltage_4,output_power_w_4,output_power_uw_4,feature_5,input_voltage_5,output_power_w_5,output_power_uw_5,feature_6,input_voltage_6,output_power_w_6,output_power_uw_6,feature_7,input_voltage_7,output_power_w_7,output_power_uw_7
62,62,0.0001178288432,117.8288432,0,1,104.0,,False,,0.0,4.318,2.991186e-07,0.2991186,0.0,4.261,2.108659e-07,0.2108659,0.0,4.164,4.825073e-05,48.25073,0.0,4.23,3.593808e-07,0.3593808,0.8666666666666667,3.536,3.56594e-05,35.6594,0.0,4.329,5.273188e-06,5.273188,0.0,3.995,2.708059e-05,27.08059,0.0,4.294,6.955699e-07,0.6955699000000001
63,63,9.81444739e-05,98.1444739,0,1,104.0,,False,,0.0,4.318,2.96101e-07,0.296101,0.0,4.261,5.684037e-05,56.84037,0.0,4.164,2.120318e-06,2.120318,0.8666666666666667,3.826,2.297953e-05,22.97953,0.0,3.977,1.587317e-06,1.587317,0.0,4.329,1.278721e-05,12.78721,0.0,3.995,3.497149e-07,0.3497149,0.0,4.294,1.183913e-06,1.183913
64,64,8.49856318e-05,84.9856318,0,1,73.88235294117648,,False,,0.0,4.318,2.720477e-07,0.2720477,0.0,4.261,1.96613e-07,0.1966129999999999,0.0,4.164,3.296177e-05,32.96177,0.0,4.23,1.774747e-07,0.1774746999999999,0.615686274509804,3.616,2.561505e-05,25.61505,0.0,4.329,4.753835e-06,4.753835,0.0,3.995,2.024131e-05,20.24131,0.0,4.294,7.675314e-07,0.7675314000000001
65,65,6.92129143e-05,69.2129143,0,1,73.88235294117648,,False,,0.0,4.318,2.855004e-07,0.2855004,0.0,4.261,4.05782e-05,40.5782,0.0,4.164,2.036784e-06,2.036784,0.615686274509804,3.899,1.576842e-05,15.76842,0.0,3.977,1.482677e-06,1.482677,0.0,4.329,7.622106e-06,7.622106,0.0,3.995,2.926349e-07,0.2926349,0.0,4.294,1.146592e-06,1.146592
66,66,5.685811269000001e-05,56.85811269,0,1,48.47058823529412,,False,,0.0,4.318,2.457195e-07,0.2457194999999999,0.0,4.261,1.803078e-07,0.1803078,0.0,4.164,2.025063e-05,20.25063,0.0,4.23,6.234409e-08,0.06234409,0.403921568627451,3.692,1.699189e-05,16.991889999999998,0.0,4.329,4.176683e-06,4.176683000000001,0.0,3.995,1.411434e-05,14.11434,0.0,4.294,8.361983e-07,0.8361983000000001
67,67,4.80658131e-05,48.0658131,0,1,48.47058823529412,,False,,0.0,4.318,2.694487e-07,0.2694487,0.0,4.261,2.839372e-05,28.39372,0.0,4.164,1.94287e-06,1.94287,0.403921568627451,3.96,1.050845e-05,10.50845,0.0,3.977,1.383113e-06,1.383113,0.0,4.329,4.178988e-06,4.178988,0.0,3.995,2.583074e-07,0.2583073999999999,0.0,4.294,1.130916e-06,1.130916
68,68,4.141834615e-05,41.41834615,0,1,34.35294117647058,,False,,0.0,4.318,2.29084e-07,0.2290839999999999,0.0,4.261,1.670263e-07,0.1670263,0.0,4.164,1.352511e-05,13.52511,0.0,4.23,2.271655e-08,0.02271655,0.2862745098039215,3.74,1.21989e-05,12.1989,0.0,4.329,3.773095e-06,3.773095,0.0,3.995,1.062508e-05,10.62508,0.0,4.294,8.773343e-07,0.8773343
69,69,9.8808772e-05,98.808772,0,1,112.0,,False,,0.0,4.318,3.570673e-07,0.3570673,0.0,4.261,5.54822e-07,0.554822,0.9333333333333332,3.739,4.243178e-05,42.43178,0.0,4.23,4.886027e-07,0.4886027,0.0,3.977,2.282485e-05,22.82485,0.0,4.329,1.652639e-06,1.6526390000000002,0.0,3.995,2.901768e-05,29.01768,0.0,4.294,1.481331e-06,1.481331
70,70,3.27508468e-05,32.7508468,0,1,34.35294117647058,,False,,0.0,4.318,2.503621e-07,0.2503621,0.0,4.261,1.927923e-05,19.27923,0.0,4.164,1.838244e-06,1.838244,0.2862745098039215,4.012,6.741806e-06,6.741806,0.0,3.977,1.292011e-06,1.292011,0.0,4.329,2.007094e-06,2.007094,0.0,3.995,2.372027e-07,0.2372027,0.0,4.294,1.104897e-06,1.104897
71,71,3.479127219e-05,34.791272189999994,0,1,28.70588235294117,,False,,0.0,4.318,2.199783e-07,0.2199783,0.0,4.261,1.622016e-07,0.1622016,0.0,4.164,1.072483e-05,10.72483,0.0,4.23,1.230549e-08,0.01230549,0.2392156862745098,3.763,1.013509e-05,10.13509,0.0,4.329,3.587347e-06,3.5873470000000003,0.0,3.995,9.067466e-06,9.067466,0.0,4.294,8.820538e-07,0.8820538
72,72,0.0001084589852999,108.4589853,0,1,112.0,,False,,0.0,4.318,1.181631e-06,1.181631,0.9333333333333332,3.848,5.580899e-05,55.80899,0.0,4.164,2.76574e-06,2.76574,0.0,4.23,2.76791e-05,27.6791,0.0,3.977,1.881086e-06,1.881086,0.0,4.329,1.756695e-05,17.56695,0.0,3.995,4.230853e-07,0.4230853,0.0,4.294,1.152403e-06,1.152403
73,73,2.7452505e-05,27.452505,0,1,28.70588235294117,,False,,0.0,4.318,2.373241e-07,0.2373241,0.0,4.261,1.604462e-05,16.044620000000002,0.0,4.164,1.803164e-06,1.803164,0.2392156862745098,4.033,5.442281e-06,5.442281,0.0,3.977,1.250329e-06,1.250329,0.0,4.329,1.344929e-06,1.344929,0.0,3.995,2.341159e-07,0.2341159,0.0,4.294,1.095742e-06,1.095742
74,74,0.0001007739552,100.77395520000002,0,1,114.8235294117647,,False,,0.0,4.318,3.585865e-07,0.3585865,0.0,4.261,5.619468e-07,0.5619468,0.9568627450980391,3.734,4.333944e-05,43.33944,0.0,4.23,5.050729e-07,0.5050729,0.0,3.977,2.329996e-05,23.29996,0.0,4.329,1.65449e-06,1.65449,0.0,3.995,2.956685e-05,29.56685,0.0,4.294,1.487609e-06,1.487609
75,75,4.087777321e-05,40.87777321,0,1,33.88235294117646,,False,,0.0,4.318,2.264056e-07,0.2264056,0.0,4.261,1.686335e-07,0.1686335,0.0,4.164,1.326461e-05,13.26461,0.0,4.23,1.973711e-08,0.01973711,0.2823529411764705,3.742,1.205667e-05,12.05667,0.0,4.329,3.768957e-06,3.768957,0.0,3.995,1.050954e-05,10.50954,0.0,4.294,8.6322e-07,0.86322
76,76,0.0001108846282999,110.8846283,0,1,114.8235294117647,,False,,0.0,4.318,1.2023e-06,1.2023,0.9568627450980391,3.843,5.716266e-05,57.16266,0.0,4.164,2.765552e-06,2.765552,0.0,4.23,2.831831e-05,28.31831,0.0,3.977,1.902342e-06,1.902342,0.0,4.329,1.795799e-05,17.95799,0.0,3.995,4.207373e-07,0.4207373,0.0,4.294,1.154737e-06,1.154737
77,77,3.33403343e-05,33.340334299999995,0,1,33.88235294117646,,False,,0.0,4.318,2.511333e-07,0.2511333,0.0,4.261,1.963625e-05,19.63625,0.0,4.164,1.846176e-06,1.846176,0.2823529411764705,4.01,6.893934e-06,6.893934,0.0,3.977,1.289187e-06,1.289187,0.0,4.329,2.086232e-06,2.086232,0.0,3.995,2.38258e-07,0.238258,0.0,4.294,1.099164e-06,1.099164
78,78,5.506857898e-05,55.06857898,0,1,47.05882352941176,,False,,0.0,4.318,2.425863e-07,0.2425862999999999,0.0,4.261,1.803609e-07,0.1803609,0.0,4.164,1.949626e-05,19.49626,0.0,4.23,5.616418e-08,0.0561641799999999,0.3921568627450979,3.697,1.639406e-05,16.39406,0.0,4.329,4.143401e-06,4.143401,0.0,3.995,1.372434e-05,13.72434,0.0,4.294,8.314066e-07,0.8314066
0,79,4.60296701e-05,46.0296701,0,1,47.05882352941176,,False,explicit_power_anomaly_remeasure,0.0,4.318,2.661156e-07,0.2661155999999999,0.0,4.261,2.713519e-05,27.13519,0.0,4.164,1.961792e-06,1.961792,0.3921568627450979,3.966,1.001028e-05,10.01028,0.0,3.977,1.375857e-06,1.375857,0.0,4.329,3.918163e-06,3.918163,0.0,3.995,2.507005e-07,0.2507005,0.0,4.294,1.111572e-06,1.111572
80,80,8.21169502e-05,82.1169502,0,1,72.0,,False,,0.0,4.318,2.681239e-07,0.2681239,0.0,4.261,1.967314e-07,0.1967314,0.0,4.164,3.164396e-05,31.64396,0.0,4.23,1.639605e-07,0.1639605,0.6,3.623,2.473327e-05,24.73327,0.0,4.329,4.694495e-06,4.694495,0.0,3.995,1.964562e-05,19.64562,0.0,4.294,7.707894e-07,0.7707894
81,81,6.773704829999999e-05,67.7370483,0,1,72.0,,False,,0.0,4.318,2.757489e-07,0.2757489,0.0,4.261,3.976157e-05,39.76157,0.0,4.164,2.027663e-06,2.027663,0.6,3.903,1.538119e-05,15.38119,0.0,3.977,1.474247e-06,1.474247,0.0,4.329,7.387217e-06,7.387217,0.0,3.995,2.881384e-07,0.2881384,0.0,4.294,1.141274e-06,1.141274
82,82,0.0001175018399,117.5018399,0,1,105.41176470588236,,False,,0.0,4.318,2.969736e-07,0.2969735999999999,0.0,4.261,2.12717e-07,0.212717,0.0,4.164,4.815869e-05,48.15869,0.0,4.23,3.557873e-07,0.3557873,0.8784313725490196,3.536,3.544194e-05,35.44194,0.0,4.329,5.256206e-06,5.256206000000001,0.0,3.995,2.709112e-05,27.09112,0.0,4.294,6.88406e-07,0.688406
83,83,9.81794688e-05,98.1794688,0,1,105.41176470588236,,False,,0.0,4.318,2.887927e-07,0.2887926999999999,0.0,4.261,5.689467e-05,56.89467,0.0,4.164,2.119467e-06,2.119467,0.8784313725490196,3.826,2.293848e-05,22.93848,0.0,3.977,1.584289e-06,1.5842889999999998,0.0,4.329,1.283177e-05,12.83177,0.0,3.995,3.483121e-07,0.3483121,0.0,4.294,1.173688e-06,1.173688
84,84,0.0001265904865,126.5904865,0,1,114.35294117647057,,False,,0.0,4.318,3.047079e-07,0.3047079,0.0,4.261,2.160266e-07,0.2160266,0.0,4.164,5.237527e-05,52.37527,0.0,4.23,4.171292e-07,0.4171292,0.952941176470588,3.515,3.830401e-05,38.30401,0.0,4.329,5.396413e-06,5.396413,0.0,3.995,2.88976e-05,28.8976,0.0,4.294,6.793298e-07,0.6793298
85,85,8.254832570000001e-05,82.54832569999999,0,1,95.05882352941174,,False,,0.0,4.318,3.361733e-07,0.3361732999999999,0.0,4.261,4.930398e-07,0.4930398,0.7921568627450978,3.779,3.462205e-05,34.62205,0.0,4.23,3.590146e-07,0.3590146,0.0,3.977,1.913858e-05,19.13858,0.0,4.329,1.728906e-06,1.728906,0.0,3.995,2.443435e-05,24.43435,0.0,4.294,1.436212e-06,1.436212
86,86,0.0001055212217999,105.5212218,0,1,114.35294117647057,,False,,0.0,4.318,2.984808e-07,0.2984808,0.0,4.261,6.088679e-05,60.88679,0.0,4.164,2.137353e-06,2.137353,0.952941176470588,3.808,2.479907e-05,24.79907,0.0,3.977,1.605788e-06,1.605788,0.0,4.329,1.425151e-05,14.25151,0.0,3.995,3.62989e-07,0.362989,0.0,4.294,1.179241e-06,1.179241
87,87,3.819015031e-05,38.19015031,0,1,32.0,,False,,0.0,4.318,2.235837e-07,0.2235837,0.0,4.261,1.642321e-07,0.1642321,0.0,4.164,1.214154e-05,12.14154,0.0,4.23,1.693451e-08,0.01693451,0.2666666666666666,3.751,1.121869e-05,11.21869,0.0,4.329,3.669417e-06,3.669417,0.0,3.995,9.874891e-06,9.874891,0.0,4.294,8.80862e-07,0.880862
88,88,9.13928518e-05,91.3928518,0,1,95.05882352941174,,False,,0.0,4.318,1.056994e-06,1.056994,0.7921568627450978,3.887,4.707816e-05,47.07816,0.0,4.164,2.671185e-06,2.6711850000000004,0.0,4.23,2.312593e-05,23.12593,0.0,3.977,1.733257e-06,1.733257,0.0,4.329,1.419093e-05,14.19093,0.0,3.995,4.004548e-07,0.4004548,0.0,4.294,1.135941e-06,1.135941
89,89,7.12561051e-05,71.2561051,0,1,82.35294117647057,,False,,0.0,4.318,3.189502e-07,0.3189502,0.0,4.261,4.503866e-07,0.4503866,0.6862745098039214,3.808,2.929877e-05,29.29877,0.0,4.23,2.758663e-07,0.2758663,0.0,3.977,1.652109e-05,16.52109,0.0,4.329,1.760671e-06,1.760671,0.0,3.995,2.12301e-05,21.2301,0.0,4.294,1.400271e-06,1.400271
90,90,3.09086335e-05,30.9086335,0,1,32.0,,False,,0.0,4.318,2.419786e-07,0.2419786,0.0,4.261,1.816978e-05,18.16978,0.0,4.164,1.826627e-06,1.826627,0.2666666666666666,4.019,6.289015e-06,6.289015,0.0,3.977,1.27013e-06,1.27013,0.0,4.329,1.777996e-06,1.777996,0.0,3.995,2.336569e-07,0.2336569,0.0,4.294,1.09945e-06,1.0994499999999998
91,91,1.115820357e-05,11.15820357,0,1,7.529411764705872,,False,,0.0,4.318,1.82449e-07,0.182449,0.0,4.261,1.24977e-07,0.1249769999999999,0.0,4.164,1.610212e-06,1.610212,0.0,4.23,7.333197e-08,0.07333197,0.0627450980392156,3.878,2.767254e-06,2.7672540000000003,0.0,4.329,2.560857e-06,2.5608570000000004,0.0,3.995,2.87266e-06,2.87266,0.0,4.294,9.664626e-07,0.9664626
92,92,7.81727535e-05,78.1727535,0,1,82.35294117647057,,False,,0.0,4.318,9.592552e-07,0.9592552,0.6862745098039214,3.918,4.025046e-05,40.25046,0.0,4.164,2.608693e-06,2.608693,0.0,4.23,1.95079e-05,19.5079,0.0,3.977,1.622434e-06,1.622434,0.0,4.329,1.171575e-05,11.71575,0.0,3.995,3.840933e-07,0.3840933,0.0,4.294,1.124168e-06,1.1241679999999998
93,93,7.27083654e-05,72.70836539999999,0,1,84.23529411764706,,False,,0.0,4.318,3.221233e-07,0.3221233,0.0,4.261,4.560162e-07,0.4560162,0.7019607843137254,3.804,2.996154e-05,29.96154,0.0,4.23,2.909279e-07,0.2909278999999999,0.0,3.977,1.683849e-05,16.83849,0.0,4.329,1.755676e-06,1.755676,0.0,3.995,2.167353e-05,21.67353,0.0,4.294,1.410062e-06,1.410062
94,94,6.9943896e-06,6.9943896,0,1,7.529411764705872,,False,,0.0,4.318,1.871602e-07,0.1871602,0.0,4.261,2.272079e-06,2.272079,0.0,4.164,1.507163e-06,1.507163,0.0627450980392156,4.163,4.891728e-07,0.4891728,0.0,3.977,1.01332e-06,1.01332,0.0,4.329,2.29089e-07,0.229089,0.0,3.995,2.439276e-07,0.2439276,0.0,4.294,1.052478e-06,1.0524779999999998
95,95,1.5674759849999998e-05,15.67475985,0,1,11.764705882352928,,False,,0.0,4.318,1.91629e-07,0.191629,0.0,4.261,1.35546e-07,0.135546,0.0,4.164,3.131976e-06,3.131976,0.0,4.23,4.066025e-08,0.04066025,0.0980392156862744,3.848,4.198252e-06,4.198251999999999,0.0,4.329,2.826885e-06,2.8268850000000003,0.0,3.995,4.196393e-06,4.1963930000000005,0.0,4.294,9.534186e-07,0.9534186
96,96,7.99063837e-05,79.90638369999999,0,1,84.23529411764706,,False,,0.0,4.318,9.704432e-07,0.9704432,0.7019607843137254,3.914,4.120555e-05,41.20555,0.0,4.164,2.610985e-06,2.610985,0.0,4.23,1.996953e-05,19.96953,0.0,3.977,1.642996e-06,1.642996,0.0,4.329,1.199566e-05,11.99566,0.0,3.995,3.856415e-07,0.3856414999999999,0.0,4.294,1.125578e-06,1.1255780000000002
97,97,1.328639413e-05,13.28639413,0,1,11.764705882352928,,False,,0.0,4.318,2.133083e-07,0.2133083,0.0,4.261,6.944624e-06,6.944624,0.0,4.164,1.643878e-06,1.6438780000000002,0.0980392156862744,4.105,1.987544e-06,1.987544,0.0,3.977,1.117266e-06,1.117266,0.0,4.329,7.736653e-08,0.07736653,0.0,3.995,2.299683e-07,0.2299683,0.0,4.294,1.072439e-06,1.072439
98,98,7.21002718e-05,72.1002718,0,1,83.76470588235294,,False,,0.0,4.318,3.216428e-07,0.3216428,0.0,4.261,4.517736e-07,0.4517736,0.6980392156862745,3.806,2.97082e-05,29.7082,0.0,4.23,2.825434e-07,0.2825434,0.0,3.977,1.669768e-05,16.69768,0.0,4.329,1.760484e-06,1.760484,0.0,3.995,2.147382e-05,21.47382,0.0,4.294,1.404128e-06,1.404128
99,99,1.499624988e-05,14.99624988,0,1,11.29411764705882,,False,,0.0,4.318,1.902476e-07,0.1902476,0.0,4.261,1.344913e-07,0.1344913,0.0,4.164,2.897135e-06,2.897135,0.0,4.23,4.406598e-08,0.04406598,0.0941176470588235,3.852,3.978382e-06,3.978382,0.0,4.329,2.794063e-06,2.794063,0.0,3.995,4.00592e-06,4.00592,0.0,4.294,9.51945e-07,0.951945
100,100,7.8994199e-05,78.994199,0,1,83.76470588235294,,False,,0.0,4.318,9.609258e-07,0.9609258,0.6980392156862745,3.916,4.072053e-05,40.72053,0.0,4.164,2.600231e-06,2.600231,0.0,4.23,1.974878e-05,19.74878,0.0,3.977,1.626376e-06,1.626376,0.0,4.329,1.183394e-05,11.83394,0.0,3.995,3.834312e-07,0.3834311999999999,0.0,4.294,1.119985e-06,1.119985
101,101,7.31315889e-05,73.1315889,0,1,85.17647058823529,,False,,0.0,4.318,3.23517e-07,0.323517,0.0,4.261,4.570948e-07,0.4570948,0.7098039215686274,3.803,3.019008e-05,30.19008,0.0,4.23,2.927251e-07,0.2927251,0.0,3.977,1.694428e-05,16.944280000000003,0.0,4.329,1.754688e-06,1.754688,0.0,3.995,2.176038e-05,21.76038,0.0,4.294,1.408824e-06,1.408824
102,102,1.160449193e-05,11.60449193,0,1,11.29411764705882,,False,,0.0,4.318,2.077176e-07,0.2077176,0.0,4.261,5.794845e-06,5.794845,0.0,4.164,1.607492e-06,1.607492,0.0941176470588235,4.117,1.585588e-06,1.585588,0.0,3.977,1.093223e-06,1.093223,0.0,4.329,2.350183e-08,0.02350183,0.0,3.995,2.286505e-07,0.2286505,0.0,4.294,1.063474e-06,1.063474
103,103,1.153495366e-05,11.53495366,0,1,7.999999999999991,,False,,0.0,4.318,1.835493e-07,0.1835493,0.0,4.261,1.268164e-07,0.1268164,0.0,4.164,1.73309e-06,1.73309,0.0,4.23,7.018796e-08,0.07018796,0.0666666666666666,3.875,2.883109e-06,2.883109,0.0,4.329,2.591411e-06,2.591411,0.0,3.995,2.983619e-06,2.983619,0.0,4.294,9.63171e-07,0.963171
1,104,8.080594730000001e-05,80.80594729999999,0,1,85.17647058823529,,False,explicit_power_anomaly_remeasure,0.0,4.318,9.570145e-07,0.9570145,0.7098039215686274,3.912,4.170722e-05,41.70722,0.0,4.164,2.61415e-06,2.6141500000000004,0.0,4.23,2.02279e-05,20.2279,0.0,3.977,1.640823e-06,1.640823,0.0,4.329,1.214872e-05,12.14872,0.0,3.995,3.843538e-07,0.3843537999999999,0.0,4.294,1.125766e-06,1.125766
105,105,9.70036119e-05,97.0036119,0,1,113.41176470588232,,False,,0.0,4.318,3.528041e-07,0.3528040999999999,0.0,4.261,5.485643e-07,0.5485643,0.945098039215686,3.743,4.155661e-05,41.55661,0.0,4.23,4.726525e-07,0.4726525,0.0,3.977,2.246683e-05,22.46683,0.0,4.329,1.669239e-06,1.669239,0.0,3.995,2.847548e-05,28.47548,0.0,4.294,1.461432e-06,1.4614319999999998
106,106,7.556544200000001e-06,7.556544199999999,0,1,7.999999999999991,,False,,0.0,4.318,1.894712e-07,0.1894712,0.0,4.261,2.768231e-06,2.768231,0.0,4.164,1.518061e-06,1.518061,0.0666666666666666,4.155,6.257951e-07,0.6257951,0.0,3.977,1.025264e-06,1.025264,0.0,4.329,1.443729e-07,0.1443729,0.0,3.995,2.39249e-07,0.239249,0.0,4.294,1.0461e-06,1.0461
107,107,8.16388279e-05,81.6388279,0,1,72.94117647058823,,False,,0.0,4.318,2.669239e-07,0.2669239,0.0,4.261,1.974577e-07,0.1974576999999999,0.0,4.164,3.148164e-05,31.48164,0.0,4.23,1.616749e-07,0.1616749,0.6078431372549019,3.624,2.454481e-05,24.54481,0.0,4.329,4.675289e-06,4.675289,0.0,3.995,1.955233e-05,19.55233,0.0,4.294,7.587024e-07,0.7587024
108,108,0.0001071433587,107.1433587,0,1,113.41176470588232,,False,,0.0,4.318,1.16461e-06,1.16461,0.945098039215686,3.851,5.518985e-05,55.18985,0.0,4.164,2.734958e-06,2.734958,0.0,4.23,2.735253e-05,27.35253,0.0,3.977,1.864688e-06,1.864688,0.0,4.329,1.728478e-05,17.284779999999998,0.0,3.995,4.153297e-07,0.4153297,0.0,4.294,1.136613e-06,1.136613
109,109,6.675757e-05,66.75757,0,1,72.94117647058823,,False,,0.0,4.318,2.748449e-07,0.2748449,0.0,4.261,3.918537e-05,39.18537,0.0,4.164,2.020624e-06,2.020624,0.6078431372549019,3.905,1.515685e-05,15.15685,0.0,3.977,1.4606e-06,1.4606,0.0,4.329,7.245662e-06,7.245662,0.0,3.995,2.818101e-07,0.2818101,0.0,4.294,1.131809e-06,1.1318089999999998
110,110,0.0001285636532,128.5636532,0,1,118.11764705882352,,False,,0.0,4.318,3.046289e-07,0.3046289,0.0,4.261,2.180796e-07,0.2180796,0.0,4.164,5.34232e-05,53.4232,0.0,4.23,4.314028e-07,0.4314028,0.984313725490196,3.51,3.887507e-05,38.87507,0.0,4.329,5.40157e-06,5.40157,0.0,3.995,2.92458e-05,29.2458,0.0,4.294,6.639019e-07,0.6639019
111,111,8.36419609e-05,83.6419609,0,1,97.88235294117646,,False,,0.0,4.318,3.368501e-07,0.3368501,0.0,4.261,4.955433e-07,0.4955433,0.8156862745098039,3.776,3.516821e-05,35.16821,0.0,4.23,3.691245e-07,0.3691244999999999,0.0,3.977,1.937464e-05,19.37464,0.0,4.329,1.721043e-06,1.721043,0.0,3.995,2.47466e-05,24.7466,0.0,4.294,1.42995e-06,1.42995
112,112,0.0001070845647,107.0845647,0,1,118.11764705882352,,False,,0.0,4.318,2.92632e-07,0.292632,0.0,4.261,6.169311e-05,61.69311,0.0,4.164,2.142578e-06,2.142578,0.984313725490196,3.804,2.519309e-05,25.19309,0.0,3.977,1.600494e-06,1.600494,0.0,4.329,1.462935e-05,14.62935,0.0,3.995,3.635207e-07,0.3635207,0.0,4.294,1.16979e-06,1.16979
113,113,9.24307882e-05,92.4307882,0,1,97.88235294117646,,False,,0.0,4.318,1.056125e-06,1.056125,0.8156862745098039,3.884,4.764501e-05,47.645010000000006,0.0,4.164,2.669049e-06,2.669049,0.0,4.23,2.336931e-05,23.36931,0.0,3.977,1.741307e-06,1.741307,0.0,4.329,1.442876e-05,14.42876,0.0,3.995,3.935862e-07,0.3935862,0.0,4.294,1.127641e-06,1.127641
114,114,6.96151397e-05,69.6151397,0,1,81.88235294117646,,False,,0.0,4.318,3.155873e-07,0.3155872999999999,0.0,4.261,4.438326e-07,0.4438325999999999,0.6823529411764705,3.812,2.854575e-05,28.54575,0.0,4.23,2.670908e-07,0.2670907999999999,0.0,3.977,1.616096e-05,16.16096,0.0,4.329,1.767835e-06,1.767835,0.0,3.995,2.07204e-05,20.7204,0.0,4.294,1.393684e-06,1.393684
115,115,1.015088802e-05,10.15088802,0,2,6.588235294117643,,False,,0.0,4.318,1.777317e-07,0.1777317,0.0,4.261,1.242315e-07,0.1242315,0.0,4.164,1.31844e-06,1.31844,0.0,4.23,8.438732e-08,0.08438732,0.0549019607843137,3.886,2.447385e-06,2.447385,0.0,4.329,2.476051e-06,2.476051,0.0,3.995,2.554727e-06,2.554727,0.0,4.294,9.679345e-07,0.9679345
116,116,7.681587620000001e-05,76.8158762,0,1,81.88235294117646,,False,,0.0,4.318,9.396788e-07,0.9396788,0.6823529411764705,3.921,3.952484e-05,39.52484,0.0,4.164,2.589606e-06,2.589606,0.0,4.23,1.919179e-05,19.19179,0.0,3.977,1.604138e-06,1.604138,0.0,4.329,1.147231e-05,11.472309999999998,0.0,3.995,3.789684e-07,0.3789684,0.0,4.294,1.114545e-06,1.114545
117,117,5.75303897e-06,5.75303897,0,1,6.588235294117643,,False,,0.0,4.318,1.536405e-07,0.1536405,0.0,4.261,9.372847e-08,0.09372847,0.0,4.164,1.332129e-06,1.332129,0.0549019607843137,4.196,2.62766e-07,0.262766,0.0,3.977,8.912563e-07,0.8912563,0.0,4.329,1.732223e-06,1.7322229999999998,0.0,3.995,2.742027e-07,0.2742027,0.0,4.294,1.013093e-06,1.0130929999999998
118,118,7.042913099999999e-05,70.429131,0,1,82.82352941176471,,False,,0.0,4.318,3.162274e-07,0.3162274,0.0,4.261,4.490188e-07,0.4490188,0.6901960784313725,3.81,2.8936e-05,28.936,0.0,4.23,2.722388e-07,0.2722388,0.0,3.977,1.631704e-05,16.31704,0.0,4.329,1.75965e-06,1.75965,0.0,3.995,2.098842e-05,20.98842,0.0,4.294,1.390536e-06,1.390536
119,119,9.69204527e-06,9.692045269999998,0,1,6.1176470588235246,,False,,0.0,4.318,1.768823e-07,0.1768823,0.0,4.261,1.221809e-07,0.1221809,0.0,4.164,1.190296e-06,1.190296,0.0,4.23,9.030397e-08,0.09030397,0.0509803921568627,3.89,2.294274e-06,2.294274,0.0,4.329,2.444968e-06,2.444968,0.0,3.995,2.400313e-06,2.400313,0.0,4.294,9.728271e-07,0.9728271
120,120,7.72421489e-05,77.24214889999999,0,2,82.82352941176471,,False,,0.0,4.318,9.415749e-07,0.9415749,0.6901960784313725,3.92,3.983741e-05,39.83741,0.0,4.164,2.583002e-06,2.583002,0.0,4.23,1.924379e-05,19.24379,0.0,3.977,1.603719e-06,1.603719,0.0,4.329,1.154008e-05,11.54008,0.0,3.995,3.80945e-07,0.380945,0.0,4.294,1.111628e-06,1.111628
121,121,7.60704012e-05,76.07040119999999,0,1,88.94117647058823,,False,,0.0,4.318,3.247738e-07,0.3247738,0.0,4.261,4.689635e-07,0.4689635,0.7411764705882352,3.795,3.154132e-05,31.541319999999995,0.0,4.23,3.138359e-07,0.3138359,0.0,3.977,1.765403e-05,17.65403,0.0,4.329,1.737372e-06,1.737372,0.0,3.995,2.262327e-05,22.62327,0.0,4.294,1.406836e-06,1.406836
122,122,5.447291700000001e-06,5.4472917,0,1,6.1176470588235246,,False,,0.0,4.318,1.602193e-07,0.1602192999999999,0.0,4.261,2.501098e-07,0.2501098,0.0,4.164,1.366112e-06,1.366112,0.0509803921568627,4.216,1.730172e-07,0.1730172,0.0,3.977,9.157393e-07,0.9157393,0.0,4.329,1.300254e-06,1.300254,0.0,3.995,2.666001e-07,0.2666001,0.0,4.294,1.01524e-06,1.01524
123,123,4.864928093e-05,48.64928093,0,1,41.882352941176464,,False,,0.0,4.318,2.334921e-07,0.2334921,0.0,4.261,1.755932e-07,0.1755931999999999,0.0,4.164,1.670748e-05,16.70748,0.0,4.23,3.605783e-08,0.03605783,0.3490196078431372,3.716,1.442651e-05,14.42651,0.0,4.329,3.950439e-06,3.950439,0.0,3.995,1.22881e-05,12.2881,0.0,4.294,8.316088e-07,0.8316087999999999
124,124,8.39068978e-05,83.90689780000001,0,1,88.94117647058823,,False,,0.0,4.318,9.927048e-07,0.9927048,0.7411764705882352,3.904,4.326342e-05,43.26342,0.0,4.164,2.621258e-06,2.621258,0.0,4.23,2.10569e-05,21.0569,0.0,3.977,1.669234e-06,1.669234,0.0,4.329,1.279512e-05,12.79512,0.0,3.995,3.88631e-07,0.388631,0.0,4.294,1.11963e-06,1.11963
